DR Number,Date Occurred,Time Occurred,latitude,longitude
120909450,2012-04-10,1900,34.1721,-118.4662
120909484,2012-04-11,1115,34.153,-118.4312
120912558,2012-05-19,1630,34.1576,-118.438
120909698,2012-04-14,1900,34.1631,-118.4662
120913297,2012-06-21,1015,34.1721,-118.4662
120910680,2012-05-03,1415,34.1576,-118.4149
120910896,2012-03-29,1415,34.1576,-118.44
120910300,2012-04-24,1200,34.1576,-118.4312
120912341,2012-06-02,1440,34.153,-118.4487
120911333,2012-05-15,1615,34.182,-118.4662
120911895,2012-05-25,840,34.1594,-118.4486
120910200,2012-04-24,2020,34.1576,-118.438
120912030,2012-05-28,1055,34.1576,-118.4659
120911107,2012-05-10,710,34.1597,-118.4662
120910089,2012-04-22,1135,34.1685,-118.4659
120913401,2012-06-22,1805,34.153,-118.4487
120911403,2012-05-14,2115,34.1576,-118.4312
120917078,2012-03-27,655,34.1622,-118.4662
120913258,2012-06-20,840,34.1758,-118.4673
120911187,2012-05-12,1215,34.1721,-118.4662
120911935,2012-05-25,1445,34.1794,-118.4662
120913815,2012-06-25,1345,34.1806,-118.4662
120912488,2012-06-02,1315,34.1576,-118.4138
120910360,2012-04-27,1800,34.2012,-118.4706
120910961,2012-05-08,940,34.1538,-118.4662
120909682,2012-04-14,2215,34.1594,-118.4487
120910124,2012-04-23,1010,34.1721,-118.4662
120913275,2012-06-16,1400,34.1576,-118.44
120911402,2012-05-16,1030,34.1794,-118.4662
120911245,2012-05-13,1115,34.153,-118.4487
120910070,2012-04-21,1330,34.1576,-118.4659
120911051,2012-05-09,1740,34.1517,-118.4671
120910203,2012-04-24,1657,34.1576,-118.44
120909527,2012-04-12,1220,34.1721,-118.4662
120909731,2012-04-16,1245,34.1585,-118.464
120910350,2012-04-25,1615,34.1517,-118.4671
120913605,2012-06-27,1900,34.1794,-118.4662
120912567,2012-06-06,1230,34.1867,-118.4728
120912229,2012-05-31,1415,34.1576,-118.44
120910577,2012-05-01,2110,34.1758,-118.4662
120909455,2012-04-10,1500,34.1597,-118.4662
120912940,2012-06-01,1740,34.1794,-118.4662
120911618,2012-05-12,1100,34.1576,-118.4225
120911091,2012-03-22,1745,34.1594,-118.4487
120911801,2012-05-22,1920,34.1576,-118.4574
120909986,2012-04-20,100,34.2012,-118.4723
120912851,2012-06-11,1850,34.1649,-118.4662
120909806,2012-04-17,1030,34.1576,-118.4225
120910296,2012-04-26,105,34.1721,-118.4662
120911216,2012-05-13,1430,34.2012,-118.4723
120911946,2012-05-26,330,34.1867,-118.4727
120911124,2012-05-11,115,34.1673,-118.4659
121108367,2012-03-27,810,34.0834,-118.2282
121010562,2012-05-18,845,34.1549,-118.4721
121010022,2012-05-07,2220,34.1723,-118.5185
121009292,2012-04-19,1100,34.1686,-118.5203
121009847,2012-05-03,1030,34.1724,-118.536
121007751,2012-03-17,1810,34.1724,-118.5407
121008366,2012-03-30,1710,34.1745,-118.536
121010293,2012-05-13,1225,34.2012,-118.4749
121009484,2012-04-26,300,34.1867,-118.4749
121011293,2012-06-01,2230,34.1737,-118.536
121010801,2012-05-23,800,34.1649,-118.4793
121012008,2012-06-18,1235,34.1706,-118.5011
121007291,2012-03-07,710,34.2012,-118.4749
121009682,2012-04-27,130,34.1558,-118.4697
121010541,2012-05-16,1625,34.1729,-118.536
121011091,2012-05-29,1345,34.1723,-118.5163
121009136,2012-04-17,1305,34.2012,-118.4749
121007503,2012-03-12,1430,34.1698,-118.5386
121008761,2012-04-09,1545,34.1649,-118.4924
121011963,2012-06-17,220,34.1722,-118.5012
121008030,2012-03-22,1515,34.2085,-118.4749
121010511,2012-05-11,1700,34.192,-118.4749
121011256,2012-06-01,1200,34.1723,-118.5142
121010263,2012-05-12,2140,34.1724,-118.5407
121007766,2012-03-17,110,34.1722,-118.5011
121007332,2012-03-08,215,34.1722,-118.5011
121007415,2012-03-10,818,34.2214,-118.4749
121008330,2012-03-29,1420,34.1705,-118.5402
121009354,2012-04-23,530,34.1724,-118.536
121008449,2012-04-01,1510,34.1723,-118.5185
121011354,2012-06-03,1645,34.1723,-118.5185
121012345,2012-06-26,1630,34.1724,-118.5407
121008838,2012-04-10,1500,34.1543,-118.4689
121010324,2012-05-14,755,34.1722,-118.5012
121007387,2012-03-01,1540,34.1724,-118.5408
121011090,2012-05-29,1130,34.1867,-118.4749
121008019,2012-03-22,1950,34.1722,-118.5012
121007801,2012-03-18,2035,34.1667,-118.5054
121008094,2012-03-18,1620,34.2214,-118.4765
121012256,2012-06-24,255,34.1722,-118.522
121010697,2012-05-20,100,34.2214,-118.4749
121010077,2012-05-08,2320,34.1867,-118.4783
121007488,2012-03-09,1500,34.1705,-118.5402
121008117,2012-03-24,2220,34.2085,-118.4749
121011893,2012-06-15,820,34.2085,-118.4749
121012236,2012-06-23,1315,34.1557,-118.4697
121008078,2012-03-23,1230,34.1939,-118.4749
121009361,2012-04-23,1030,34.1939,-118.4749
121011456,2012-06-06,1100,34.1705,-118.5402
121009174,2012-04-18,1655,34.1659,-118.5011
121012052,2012-06-19,1225,34.1723,-118.5185
121011689,2012-06-11,1235,34.1686,-118.5186
121008131,2012-03-15,1530,34.1724,-118.5407
121009880,2012-05-01,1400,34.2012,-118.4749
121007619,2012-03-14,1440,34.1729,-118.536
121010316,2012-05-14,505,34.2049,-118.4749
121011481,2012-06-06,1720,34.167,-118.4923
121009739,2012-05-01,825,34.1543,-118.4689
121010013,2012-05-04,1600,34.1775,-118.536
121009856,2012-05-03,1250,34.2012,-118.4749
121008433,2012-03-31,1445,34.2012,-118.4749
121010114,2012-05-09,1815,34.1939,-118.4749
121012371,2012-06-27,330,34.1867,-118.4749
121009324,2012-04-21,2050,34.1892,-118.4749
121008865,2012-04-11,1230,34.1688,-118.5011
121010079,2012-05-08,1825,34.1867,-118.4774
121009757,2012-05-01,1935,34.2214,-118.4749
121008136,2012-03-25,1410,34.1729,-118.536
121010758,2012-05-22,1450,34.1867,-118.4756
121011986,2012-06-17,2315,34.1543,-118.4689
121008981,2012-04-13,1820,34.167,-118.4923
121009084,2012-04-16,1400,34.1689,-118.504
121011285,2012-06-01,2245,34.2085,-118.4749
121009295,2012-04-21,1555,34.1668,-118.5186
121007805,2012-03-18,1,34.1722,-118.5011
121009412,2012-04-24,1220,34.1729,-118.536
121009994,2012-05-07,1000,34.2012,-118.4749
121012000,2012-06-18,1245,34.1549,-118.4721
121011748,2012-06-12,2035,34.167,-118.4923
121008909,2012-04-12,1240,34.2067,-118.4749
121009700,2012-04-30,830,34.2214,-118.4749
121008457,2012-04-02,840,34.1775,-118.536
121012260,2012-06-24,1330,34.2012,-118.4749
121008672,2012-04-06,1925,34.1722,-118.5011
121007095,2012-03-03,2350,34.1722,-118.5011
121010555,2012-05-16,1600,34.1729,-118.536
121011231,2012-05-31,1500,34.1775,-118.536
121010960,2012-05-25,2230,34.1704,-118.536
121010288,2012-05-13,1247,34.2012,-118.4749
121011400,2012-06-05,40,34.1649,-118.4793
121012155,2012-06-22,725,34.1939,-118.4749
121010495,2012-05-16,1800,34.1703,-118.536
121007517,2012-03-07,1400,34.1722,-118.5012
121010129,2012-05-07,1730,34.1722,-118.5012
121010634,2012-05-18,900,34.1548,-118.4721
121007143,2012-03-04,1330,34.1576,-118.4697
121008573,2012-04-04,1230,34.1698,-118.536
121010543,2012-05-14,1840,34.2012,-118.4749
121007593,2012-03-13,1800,34.1713,-118.5185
121008333,2012-03-29,1920,34.2012,-118.4749
121010345,2012-05-14,1620,34.1704,-118.536
121010573,2012-05-18,2045,34.1867,-118.4749
121011108,2012-05-29,1200,34.1867,-118.4749
121008420,2012-03-31,1905,34.175,-118.536
121009137,2012-04-17,1450,34.2214,-118.4749
121009350,2012-04-22,2130,34.167,-118.4923
121008766,2012-04-09,1520,34.1713,-118.5185
121112067,2012-06-02,1330,34.1121,-118.2669
121110729,2012-05-09,945,34.1045,-118.2592
121112768,2012-06-16,1040,34.0827,-118.2239
121107870,2012-03-17,1745,34.1437,-118.2257
121112724,2012-06-15,450,34.1132,-118.248
121107007,2012-03-02,320,34.1285,-118.2693
121108433,2012-03-25,2330,34.106,-118.2566
121112277,2012-06-06,1635,34.117,-118.2717
121112077,2012-06-02,1835,34.0778,-118.235
121112000,2012-06-01,710,34.1062,-118.2563
121112595,2012-06-12,2240,34.0688,-118.2381
121110477,2012-05-04,715,34.1201,-118.2289
121110745,2012-05-09,1330,34.1037,-118.2573
121110476,2012-05-04,950,34.1103,-118.2435
121112467,2012-06-09,1937,34.1045,-118.2592
121112725,2012-06-14,2240,34.0848,-118.2212
121107201,2012-03-04,1400,34.1045,-118.2592
121108759,2012-04-04,1124,34.1078,-118.2545
121109404,2012-04-15,30,34.0966,-118.2426
121107828,2012-03-16,1510,34.0839,-118.2224
121112097,2012-06-01,2020,34.1154,-118.2433
121110783,2012-05-09,2240,34.0957,-118.2446
121108429,2012-03-28,1405,34.1078,-118.2544
121111411,2012-05-22,750,34.1149,-118.2458
121110603,2012-05-06,2359,34.1188,-118.2365
121109589,2012-04-18,920,34.1079,-118.2666
121109122,2012-04-10,1630,34.0714,-118.2353
121108096,2012-03-22,1210,34.1062,-118.2563
121111966,2012-05-31,1415,34.0858,-118.2183
121110854,2012-05-10,1910,34.0875,-118.2319
121108605,2012-03-31,2215,34.108,-118.2671
121109505,2012-04-16,1353,34.1428,-118.226
121110525,2012-05-05,1355,34.0794,-118.2868
121108784,2012-04-03,1725,34.117,-118.2717
121107675,2012-03-14,1100,34.1157,-118.2358
121111254,2012-05-18,1245,34.1123,-118.2436
121112289,2012-06-07,855,34.108,-118.2671
121111296,2012-05-19,1700,34.0839,-118.2224
121109693,2012-04-18,1820,34.1331,-118.2333
121111717,2012-05-27,1930,34.1132,-118.2365
121111461,2012-05-22,1620,34.1156,-118.2466
121108765,2012-04-04,1100,34.1554,-118.2939
121112700,2012-06-14,1705,34.1062,-118.2518
121109058,2012-04-10,730,34.0957,-118.2446
121112382,2012-06-08,1630,34.1212,-118.2297
121111873,2012-05-30,600,34.1235,-118.2685
121109331,2012-04-13,1735,34.0957,-118.2446
121107962,2012-03-19,2010,34.0839,-118.2224
121109497,2012-04-16,1530,34.1191,-118.2385
121110695,2012-05-08,1910,34.108,-118.2671
121107481,2012-03-10,2015,34.1167,-118.2432
121108417,2012-03-28,805,34.1216,-118.2301
121107342,2012-03-07,730,34.0937,-118.2092
121108758,2012-04-04,1123,34.1078,-118.2544
121109759,2012-04-21,1250,34.1165,-118.2435
121109577,2012-04-17,1215,34.1218,-118.2252
121110552,2012-05-06,1100,34.0839,-118.2224
121107816,2012-03-16,1115,34.0839,-118.2224
121112236,2012-06-05,2155,34.0848,-118.2212
121112730,2012-06-15,1310,34.125,-118.2317
121111425,2012-05-21,1825,34.1045,-118.2592
121110504,2012-05-04,2200,34.1105,-118.2431
121111322,2012-05-20,1325,34.1062,-118.2563
121108772,2012-04-04,740,34.1156,-118.2466
121111255,2012-05-17,400,34.1286,-118.2282
121111722,2012-05-27,1830,34.1062,-118.2518
121108479,2012-03-29,900,34.117,-118.2717
121112317,2012-06-07,1100,34.0943,-118.2437
121107043,2012-03-02,2030,34.1132,-118.248
121109152,2012-04-11,1110,34.0827,-118.2239
121111357,2012-05-21,940,34.1121,-118.2669
121107813,2012-03-16,2359,34.1499,-118.2822
121110712,2012-05-09,40,34.1123,-118.249
121109683,2012-04-19,1630,34.0943,-118.2437
121108572,2012-03-30,2220,34.1079,-118.2666
121109066,2012-04-10,1310,34.0957,-118.2446
121107351,2012-03-08,1115,34.1078,-118.2544
121109976,2012-04-25,735,34.111,-118.242
121108596,2012-03-31,1610,34.121,-118.2271
121112594,2012-06-12,2110,34.1149,-118.2458
121111956,2012-05-31,1440,34.1149,-118.2458
121111773,2012-05-26,1300,34.1173,-118.2345
121111814,2012-05-25,2100,34.0848,-118.2212
121107461,2012-03-10,905,34.1142,-118.2451
121109323,2012-04-13,1240,34.0848,-118.2212
121107825,2012-03-16,1125,34.1235,-118.2685
121111302,2012-05-19,2330,34.0864,-118.2304
121110157,2012-04-28,1030,34.1201,-118.2289
121108525,2012-03-30,1300,34.1554,-118.2939
121110938,2012-05-13,950,34.125,-118.2317
121111619,2012-05-26,130,34.0827,-118.2239
121112712,2012-06-15,620,34.117,-118.2717
121109389,2012-04-14,1545,34.1161,-118.2441
121110076,2012-04-26,1810,34.1132,-118.248
121110604,2012-05-07,750,34.0968,-118.2088
121111875,2012-05-30,1100,34.1062,-118.2563
121107876,2012-03-17,2320,34.1167,-118.2432
121110226,2012-04-29,1130,34.1024,-118.2546
121107859,2012-03-17,1035,34.1116,-118.269
121112522,2012-06-11,1725,34.0688,-118.2381
121107100,2012-03-03,2215,34.107,-118.2598
121109203,2012-04-11,1820,34.1062,-118.2563
121108987,2012-04-09,1250,34.0957,-118.2446
121107764,2012-03-15,1520,34.1421,-118.2229
121111417,2012-05-22,1435,34.0861,-118.2211
121100831,2012-06-13,120,34.1117,-118.2498
121111091,2012-05-16,1430,34.0839,-118.2224
121112449,2012-06-10,255,34.1161,-118.2441
121107392,2012-03-09,150,34.1146,-118.2361
121111999,2012-06-01,1235,34.1149,-118.2458
121112001,2012-06-01,1435,34.1404,-118.1869
121109502,2012-04-16,1845,34.0996,-118.25
121110799,2012-05-10,530,34.1235,-118.2685
121112593,2012-06-13,30,34.1201,-118.2289
121109414,2012-04-14,1230,34.118,-118.2648
121110212,2012-04-29,1355,34.1045,-118.2592
121109447,2012-04-16,315,34.1027,-118.2488
121108760,2012-04-04,1125,34.1078,-118.2545
121112036,2012-06-01,130,34.105,-118.2547
121113490,2012-06-27,2000,34.1078,-118.2544
121112826,2012-06-15,2240,34.095,-118.2412
121113145,2012-06-23,214,34.0961,-118.2072
121113011,2012-06-20,1635,34.1149,-118.2458
121113269,2012-06-25,1700,34.0945,-118.2085
121112866,2012-06-18,1000,34.0983,-118.2436
121112883,2012-06-18,2230,34.117,-118.2717
121112794,2012-06-16,2100,34.1532,-118.2759
121113144,2012-06-22,250,34.0832,-118.2282
121112979,2012-06-19,1900,34.1133,-118.2443
121113010,2012-06-20,1820,34.1076,-118.2646
121113172,2012-06-22,2345,34.1123,-118.249
121113291,2012-06-26,835,34.0848,-118.2212
121112797,2012-06-17,300,34.1045,-118.2592
121112948,2012-06-19,2100,34.1157,-118.2358
121113008,2012-06-20,1705,34.1421,-118.2229
121113080,2012-06-21,1420,34.1149,-118.2458
121112889,2012-06-18,1700,34.1223,-118.2717
121511910,2012-05-17,830,34.1649,-118.3845
121509946,2012-04-16,1845,34.1504,-118.3965
121508034,2012-03-12,2255,34.1316,-118.352
121507922,2012-03-10,1340,34.1585,-118.3965
121512020,2012-05-22,1050,34.1558,-118.3965
121509155,2012-03-31,300,34.1585,-118.3965
121508866,2012-03-26,1610,34.1576,-118.3965
121507932,2012-03-10,1900,34.1722,-118.3877
121512789,2012-06-05,2115,34.1504,-118.3703
121510277,2012-04-20,1535,34.1722,-118.3866
121512677,2012-06-05,1215,34.1649,-118.3825
121513365,2012-06-16,2325,34.1649,-118.3789
121508640,2012-03-24,210,34.1303,-118.35
121509778,2012-04-12,1045,34.1524,-118.3703
121508146,2012-03-15,540,34.1576,-118.3997
121509290,2012-04-03,1850,34.1321,-118.3529
121511102,2012-05-06,1515,34.1985,-118.4052
121512052,2012-05-22,1510,34.1546,-118.379
121512162,2012-05-26,1245,34.1649,-118.379
121511341,2012-05-10,1430,34.1585,-118.3965
121508350,2012-03-18,1700,34.2012,-118.4052
121511972,2012-05-22,1050,34.2012,-118.4052
121511847,2012-05-20,1235,34.1558,-118.3965
121507499,2012-03-02,2200,34.1504,-118.3703
121507559,2012-03-03,2155,34.2003,-118.4002
121507726,2012-03-07,1020,34.1722,-118.3899
121510106,2012-04-19,1650,34.145,-118.3703
121511043,2012-05-05,1435,34.1504,-118.379
121509879,2012-04-15,1615,34.1532,-118.4052
121513238,2012-06-14,235,34.1425,-118.3643
121511251,2012-05-09,810,34.135,-118.3611
121511984,2012-05-22,645,34.1794,-118.3976
121508440,2012-03-20,1020,34.1576,-118.3965
121512461,2012-06-01,550,34.1966,-118.4061
121507489,2012-03-02,1540,34.1504,-118.3965
121513669,2012-06-22,1550,34.1284,-118.3472
121508639,2012-03-24,100,34.1481,-118.3703
121507665,2012-03-06,1245,34.202,-118.405
121508597,2012-03-23,315,34.2158,-118.4112
121513045,2012-06-08,1725,34.1722,-118.3866
121513631,2012-06-21,2150,34.145,-118.3703
121512880,2012-06-08,1605,34.1576,-118.3965
121512451,2012-06-01,1045,34.1576,-118.3965
121511269,2012-05-09,1730,34.1504,-118.3703
121509790,2012-04-13,1420,34.1522,-118.3615
121507521,2012-03-03,800,34.2012,-118.4052
121512371,2012-05-30,1230,34.1794,-118.3965
121508682,2012-03-24,1810,34.1524,-118.3703
121513702,2012-06-23,1020,34.1504,-118.3703
121509078,2012-03-31,230,34.135,-118.3611
121509242,2012-04-02,1530,34.1534,-118.3615
121513371,2012-06-17,200,34.1722,-118.3877
121510155,2012-04-19,1510,34.2012,-118.4052
121509384,2012-04-05,1900,34.1576,-118.379
121511191,2012-03-27,1900,34.1576,-118.3965
121507850,2012-03-09,230,34.1303,-118.35
121509498,2012-04-08,1300,34.1576,-118.3965
121508734,2012-03-26,5,34.1576,-118.3987
121509928,2012-04-15,2035,34.1588,-118.379
121511602,2012-05-15,1245,34.1594,-118.4052
121510167,2012-04-20,1400,34.1545,-118.3703
121508711,2012-03-24,1835,34.1576,-118.3965
121512929,2012-06-09,1140,34.2012,-118.4052
121510275,2012-04-22,1415,34.1529,-118.3703
121508685,2012-03-24,1400,34.1504,-118.3965
121507496,2012-03-02,1400,34.1576,-118.4052
121513592,2012-06-21,830,34.1361,-118.357
121513443,2012-06-18,1620,34.1577,-118.3801
121512264,2012-05-28,1805,34.1289,-118.3469
121508189,2012-03-15,2030,34.1394,-118.3675
121507968,2012-03-11,1200,34.2012,-118.405
121511770,2012-05-18,1330,34.145,-118.3703
121512933,2012-06-09,1320,34.1576,-118.3965
121509889,2012-04-15,2030,34.1504,-118.3965
121508268,2012-03-16,830,34.1576,-118.3987
121512711,2012-06-05,1110,34.131,-118.3452
121512765,2012-06-06,910,34.1676,-118.3877
121513424,2012-06-18,855,34.1522,-118.3615
121512222,2012-05-27,1655,34.1722,-118.3866
121507597,2012-03-05,1145,34.1303,-118.35
121510849,2012-05-01,200,34.1569,-118.3793
121513004,2012-06-11,1100,34.1994,-118.4052
121512310,2012-05-29,1600,34.1522,-118.379
121512014,2012-05-22,1300,34.1649,-118.379
121507540,2012-03-03,2200,34.2056,-118.4025
121509857,2012-04-15,1000,34.1558,-118.3965
121509789,2012-04-13,1140,34.1722,-118.3877
121509500,2012-04-08,1915,34.2012,-118.4037
121508459,2012-03-20,1740,34.1794,-118.3987
121510638,2012-04-28,30,34.1524,-118.3703
121513781,2012-06-24,1515,34.1504,-118.3615
121510682,2012-04-28,1725,34.1387,-118.3658
121511279,2012-05-09,2340,34.1387,-118.3658
121513779,2012-06-24,1550,34.135,-118.3611
121507479,2012-03-02,237,34.1481,-118.3703
121512209,2012-05-25,1730,34.1577,-118.3812
121511057,2012-05-05,1445,34.2012,-118.4052
121508731,2012-03-25,1800,34.1372,-118.3633
121513449,2012-06-18,1735,34.135,-118.3611
121507856,2012-03-08,745,34.1576,-118.3965
121507927,2012-03-10,2130,34.1361,-118.357
121509799,2012-04-13,1450,34.1286,-118.3471
121513049,2012-06-04,830,34.1548,-118.3921
121507572,2012-03-04,1545,34.1195,-118.3435
121509781,2012-04-12,1500,34.1758,-118.3878
121511684,2012-05-16,1840,34.1649,-118.3825
121511194,2012-05-08,845,34.1676,-118.3877
121508974,2012-03-19,1640,34.1576,-118.4031
121507914,2012-03-09,2005,34.1687,-118.3866
121507769,2012-03-07,1720,34.1504,-118.3703
121512949,2012-06-08,1230,34.1529,-118.3703
121511959,2012-05-22,940,34.1794,-118.3976
121510901,2012-05-02,1825,34.2012,-118.4052
121512884,2012-06-08,1310,34.1722,-118.3877
121508713,2012-03-23,1723,34.1794,-118.3951
121512181,2012-05-26,1155,34.1576,-118.3965
121513257,2012-06-14,1620,34.1529,-118.3703
121512039,2012-05-23,1040,34.2012,-118.405
121513307,2012-06-15,1700,34.1504,-118.3703
121512613,2012-06-03,105,34.1529,-118.3703
121513667,2012-06-22,1810,34.1524,-118.3703
121509502,2012-04-08,2015,34.1524,-118.3703
121511596,2012-05-15,1140,34.154,-118.3615
121513557,2012-06-20,1400,34.1122,-118.3346
121512121,2012-05-25,1230,34.1722,-118.3877
121513003,2012-06-10,1600,34.1649,-118.3826
121510229,2012-04-21,230,34.2012,-118.4037
121511089,2012-05-06,215,34.1649,-118.379
121510158,2012-04-14,1830,34.1531,-118.3703
121509387,2012-04-05,2025,34.1985,-118.4052
121509854,2012-04-14,230,34.217,-118.4127
121507889,2012-03-09,2000,34.1291,-118.3467
121511272,2012-05-09,1645,34.1329,-118.3559
121511426,2012-05-10,1650,34.1524,-118.3703
121512524,2012-05-29,245,34.1576,-118.4465
121510671,2012-04-25,1500,34.1316,-118.352
121508368,2012-03-19,655,34.1649,-118.379
121513490,2012-06-19,1040,34.1425,-118.3643
121510221,2012-04-16,1215,34.1425,-118.3643
121508570,2012-03-22,710,34.1545,-118.3965
121509675,2012-04-11,1845,34.1556,-118.3703
121508073,2012-03-13,1500,34.1794,-118.3965
121508753,2012-03-25,1415,34.1425,-118.3643
121509573,2012-04-09,2330,34.1722,-118.3877
121507979,2012-03-12,150,34.1529,-118.3703
121510390,2012-04-24,2200,34.205,-118.4061
121509000,2012-03-29,1620,34.2012,-118.4052
121508720,2012-03-25,1045,34.1588,-118.379
121513422,2012-06-17,2115,34.1722,-118.3877
121512169,2012-05-26,1045,34.1372,-118.3633
121508996,2012-03-29,1305,34.1576,-118.3932
121510903,2012-05-02,1500,34.132,-118.3453
121509703,2012-04-11,2130,34.1284,-118.3472
121512426,2012-05-31,920,34.1722,-118.3844
121509148,2012-04-01,805,34.1985,-118.4052
121510711,2012-04-28,1545,34.1529,-118.3703
121508321,2012-03-18,350,34.1493,-118.3703
121512687,2012-05-30,2100,34.1284,-118.3472
121512974,2012-06-10,30,34.1271,-118.3457
121509529,2012-04-05,1830,34.1722,-118.3899
121507514,2012-03-02,1530,34.1794,-118.3965
121509119,2012-03-31,1725,34.1576,-118.3965
121510827,2012-05-01,1520,34.1784,-118.3965
121509798,2012-04-13,1615,34.2012,-118.4052
121513209,2012-06-13,1115,34.1524,-118.3734
121510165,2012-04-20,1240,34.1284,-118.3472
121512154,2012-05-23,1750,34.1377,-118.3572
121508401,2012-03-19,1355,34.1504,-118.3496
121513455,2012-06-18,2350,34.1576,-118.4031
121510679,2012-04-28,1820,34.1504,-118.3965
121512879,2012-06-08,1630,34.1545,-118.3684
121508694,2012-03-23,2130,34.1237,-118.3428
121512019,2012-05-23,1315,34.1078,-118.3308
121511271,2012-05-09,1545,34.1676,-118.3877
121511774,2012-05-18,2200,34.1504,-118.3965
121509802,2012-04-13,1840,34.135,-118.3611
121507765,2012-03-07,1230,34.1576,-118.3965
121510151,2012-04-20,745,34.1649,-118.3789
121510230,2012-04-21,1800,34.1576,-118.3965
121512854,2012-06-08,830,34.1533,-118.4058
121606698,2012-03-04,730,34.2217,-118.4053
121608220,2012-04-06,550,34.2217,-118.4053
121607426,2012-03-19,650,34.2217,-118.4053
121707720,2012-03-09,845,34.2214,-118.4749
121610811,2012-06-02,1915,34.2217,-118.4053
121611544,2012-06-20,850,34.2217,-118.4053
121711805,2012-05-26,625,34.2247,-118.4742
121712657,2012-06-11,1820,34.2214,-118.4749
121713519,2012-06-18,1310,34.2214,-118.4721
122008491,2012-03-24,1255,34.0764,-118.288
121908176,2012-03-12,1430,34.2214,-118.4721
121914165,2012-06-20,1330,34.2214,-118.4731
121910348,2012-04-16,1545,34.2214,-118.4721
121910335,2012-04-16,645,34.2214,-118.4699
121912406,2012-05-24,1230,34.1576,-118.44
121911580,2012-04-19,2030,34.2214,-118.4721
121909732,2012-04-05,1310,34.2214,-118.4721
121912104,2012-05-17,1420,34.2214,-118.4699
121912451,2012-05-24,1540,34.2214,-118.4721
121908045,2012-03-09,1830,34.2214,-118.4699
121908528,2012-03-17,810,34.2217,-118.4053
121912034,2012-05-13,1730,34.2247,-118.4699
121908691,2012-03-18,1200,34.2247,-118.4699
121913611,2012-06-11,420,34.2231,-118.4699
121908039,2012-03-09,1625,34.2214,-118.4699
122008795,2012-03-29,2325,34.0817,-118.3034
122008929,2012-03-31,1720,34.0836,-118.3016
122011478,2012-05-23,1740,34.0817,-118.3034
122012699,2012-06-20,940,34.0749,-118.2868
122007966,2012-03-14,1640,34.0836,-118.2917
122009227,2012-04-07,2315,34.0799,-118.3004
122010980,2012-05-13,1630,34.0836,-118.3016
122011266,2012-05-20,5,34.0764,-118.288
122012803,2012-06-21,5,34.0835,-118.3057
122007539,2012-03-07,2130,34.0764,-118.2868
122007656,2012-03-09,1405,34.0836,-118.3028
122008003,2012-03-13,2200,34.0836,-118.3005
122012159,2012-06-08,2230,34.0777,-118.2917
122012932,2012-06-25,1220,34.0836,-118.3016
122009321,2012-04-10,1645,34.0799,-118.3004
122007439,2012-03-05,1950,34.0836,-118.3016
122012498,2012-06-16,335,34.0763,-118.2917
122009796,2012-04-20,315,34.0765,-118.2868
122012507,2012-06-13,2300,34.0836,-118.3034
122010931,2012-05-13,400,34.0765,-118.2868
122009889,2012-04-22,2250,34.0836,-118.3005
122008625,2012-03-26,715,34.0791,-118.2917
122011284,2012-05-20,1320,34.0836,-118.3028
122007502,2012-03-07,50,34.0767,-118.2856
122012915,2012-06-23,1800,34.0791,-118.2917
122008904,2012-04-01,200,34.0836,-118.3051
122008794,2012-03-29,2325,34.0817,-118.3034
122009491,2012-04-13,2200,34.0836,-118.3016
122008905,2012-03-31,1925,34.0763,-118.2917
122009266,2012-04-09,725,34.0764,-118.2905
122009559,2012-04-14,1600,34.0754,-118.2856
34.147722119456375,-118.23031041259767,New Prediction,2024-11-29
34.123283273482684,-118.24198338623046,New Prediction,2024-11-29
34.039590484425304,-118.22937963056538,New Prediction,2024-11-29
34.02991711184255,-118.13736913251856,New Prediction,2024-11-29
